article,section,paragraph,sentence_idx,sentence_text,statement_idx,statement,Gold Class,Gold Verification,veredict,confidence,rationale,raw_response
glossa-5462-julien,Title and Abstract,"North Sámi has a class of derived verbs called sensive verbs. Descriptively, these verbs are formed by adding the suffix /ʃ/ to an adjectival or nominal base, and the resulting verb means ‘find [object] (too) ADJECTIVE/NOUN’. In this paper it is argued that the sensive verbs do not involve any psychological verb, and the suffix is not specified as “sensive” in the lexicon. Rather, the suffix is specified as a realisation of a stative verbaliser in a transitive structure. The interpretation of the verb and the experiencer role of the subject follow from this specification in combination with the syntax of the verb phrase as a whole, which has a stative verbaliser and a Voice head on top of a minimal aP or nP. Other vocabulary items that could spell out the stative verbaliser are prevented from appearing in the sensive verb phrase, since the conditions for inserting them are not met. The consequence is that the suffix /ʃ/ is restricted to sensive verbs.",1.0,North Sámi has a class of derived verbs called sensive verbs.,1.0,"In North Sámi, there is no class of derived verbs called sensive verbs.",L-Spec,False,False,1.0,"North Sámi has a well-documented class of derived verbs called sensive (or estimative) verbs, typically formed with the suffix -š- (e.g., 'uccašit' meaning 'to find/think something is too small'), which express a subjective evaluation of a quality.","```json
{""veredict"": false,
 ""confidence"": 1.0,
 ""rationale"": ""North Sámi has a well-documented class of derived verbs called sensive (or estimative) verbs, typically formed with the suffix -š- (e.g., 'uccašit' meaning 'to find/think something is too small'), which express a subjective evaluation of a quality.""
}
```"
glossa-5462-julien,Title and Abstract,"North Sámi has a class of derived verbs called sensive verbs. Descriptively, these verbs are formed by adding the suffix /ʃ/ to an adjectival or nominal base, and the resulting verb means ‘find [object] (too) ADJECTIVE/NOUN’. In this paper it is argued that the sensive verbs do not involve any psychological verb, and the suffix is not specified as “sensive” in the lexicon. Rather, the suffix is specified as a realisation of a stative verbaliser in a transitive structure. The interpretation of the verb and the experiencer role of the subject follow from this specification in combination with the syntax of the verb phrase as a whole, which has a stative verbaliser and a Voice head on top of a minimal aP or nP. Other vocabulary items that could spell out the stative verbaliser are prevented from appearing in the sensive verb phrase, since the conditions for inserting them are not met. The consequence is that the suffix /ʃ/ is restricted to sensive verbs.",2.0,"Descriptively, these verbs are formed by adding the suffix /ʃ/ to an adjectival or nominal base, and the resulting verb means ‘find [object] (too) ADJECTIVE/NOUN’.",1.0,"Descriptively, in North Sámi, sensive verbs are formed by adding the suffix /ʃ/ to a verbal base.",L-Spec,False,False,0.95,"Sensive (estimative) verbs in North Sámi, which express finding something to have a certain quality, are derived from adjectival or nominal bases (e.g., 'buorášit' from 'buorre'), not from verbal bases.","```json
{""veredict"": false,
 ""confidence"": 0.95,
 ""rationale"": ""Sensive (estimative) verbs in North Sámi, which express finding something to have a certain quality, are derived from adjectival or nominal bases (e.g., 'buorášit' from 'buorre'), not from verbal bases.""
}
```"
glossa-5462-julien,Title and Abstract,"North Sámi has a class of derived verbs called sensive verbs. Descriptively, these verbs are formed by adding the suffix /ʃ/ to an adjectival or nominal base, and the resulting verb means ‘find [object] (too) ADJECTIVE/NOUN’. In this paper it is argued that the sensive verbs do not involve any psychological verb, and the suffix is not specified as “sensive” in the lexicon. Rather, the suffix is specified as a realisation of a stative verbaliser in a transitive structure. The interpretation of the verb and the experiencer role of the subject follow from this specification in combination with the syntax of the verb phrase as a whole, which has a stative verbaliser and a Voice head on top of a minimal aP or nP. Other vocabulary items that could spell out the stative verbaliser are prevented from appearing in the sensive verb phrase, since the conditions for inserting them are not met. The consequence is that the suffix /ʃ/ is restricted to sensive verbs.",2.0,"Descriptively, these verbs are formed by adding the suffix /ʃ/ to an adjectival or nominal base, and the resulting verb means ‘find [object] (too) ADJECTIVE/NOUN’.",2.0,"Descriptively, in North Sámi, sensive verbs formed by adding the suffix /ʃ/ to an adjectival or nominal base mean ‘find [object] (too) VERB’.",L-Spec,False,True,0.95,"In North Sámi, the derivational suffix -š- (appearing in the infinitive as -štit) forms 'sensive' or 'estimative' verbs from adjectives and occasionally nouns, expressing the subjective judgment 'to find/consider [object] to be X'.","{
 ""veredict"": true,
 ""confidence"": 0.95,
 ""rationale"": ""In North Sámi, the derivational suffix -š- (appearing in the infinitive as -štit) forms 'sensive' or 'estimative' verbs from adjectives and occasionally nouns, expressing the subjective judgment 'to find/consider [object] to be X'.""
}"
glossa-5462-julien,Title and Abstract,"North Sámi has a class of derived verbs called sensive verbs. Descriptively, these verbs are formed by adding the suffix /ʃ/ to an adjectival or nominal base, and the resulting verb means ‘find [object] (too) ADJECTIVE/NOUN’. In this paper it is argued that the sensive verbs do not involve any psychological verb, and the suffix is not specified as “sensive” in the lexicon. Rather, the suffix is specified as a realisation of a stative verbaliser in a transitive structure. The interpretation of the verb and the experiencer role of the subject follow from this specification in combination with the syntax of the verb phrase as a whole, which has a stative verbaliser and a Voice head on top of a minimal aP or nP. Other vocabulary items that could spell out the stative verbaliser are prevented from appearing in the sensive verb phrase, since the conditions for inserting them are not met. The consequence is that the suffix /ʃ/ is restricted to sensive verbs.",3.0,"In this paper it is argued that the sensive verbs do not involve any psychological verb, and the suffix is not specified as “sensive” in the lexicon.",1.0,"In North Sámi, sensive verbs involve at least one psychological verb.",L-Spec,False,True,0.9,"Sensive verbs in North Sámi (e.g., divrašit 'to consider expensive') express subjective perception or mental evaluation, categorizing them functionally as psychological/experiential verbs.","```json
{""veredict"": true,
 ""confidence"": 0.9,
 ""rationale"": ""Sensive verbs in North Sámi (e.g., divrašit 'to consider expensive') express subjective perception or mental evaluation, categorizing them functionally as psychological/experiential verbs.""
}
```"
glossa-5462-julien,Title and Abstract,"North Sámi has a class of derived verbs called sensive verbs. Descriptively, these verbs are formed by adding the suffix /ʃ/ to an adjectival or nominal base, and the resulting verb means ‘find [object] (too) ADJECTIVE/NOUN’. In this paper it is argued that the sensive verbs do not involve any psychological verb, and the suffix is not specified as “sensive” in the lexicon. Rather, the suffix is specified as a realisation of a stative verbaliser in a transitive structure. The interpretation of the verb and the experiencer role of the subject follow from this specification in combination with the syntax of the verb phrase as a whole, which has a stative verbaliser and a Voice head on top of a minimal aP or nP. Other vocabulary items that could spell out the stative verbaliser are prevented from appearing in the sensive verb phrase, since the conditions for inserting them are not met. The consequence is that the suffix /ʃ/ is restricted to sensive verbs.",3.0,"In this paper it is argued that the sensive verbs do not involve any psychological verb, and the suffix is not specified as “sensive” in the lexicon.",2.0,"In North Sámi, the suffix associated with sensive verbs is specified as “sensive” in the lexicon.",L-Spec,False,True,0.95,"In North Sámi descriptive grammar, the term 'sensive' (Sámi: sensiiva) refers to a specific class of derived verbs (typically using the suffix -šit) that denote finding something to be a certain quality; this category is explicitly labeled in morphological lexicons and grammars like those of Sammallahti or Nickel.","```json
{
 ""veredict"": true,
 ""confidence"": 0.95,
 ""rationale"": ""In North Sámi descriptive grammar, the term 'sensive' (Sámi: sensiiva) refers to a specific class of derived verbs (typically using the suffix -šit) that denote finding something to be a certain quality; this category is explicitly labeled in morphological lexicons and grammars like those of Sammallahti or Nickel.""
}
```"
glossa-5462-julien,Title and Abstract,"North Sámi has a class of derived verbs called sensive verbs. Descriptively, these verbs are formed by adding the suffix /ʃ/ to an adjectival or nominal base, and the resulting verb means ‘find [object] (too) ADJECTIVE/NOUN’. In this paper it is argued that the sensive verbs do not involve any psychological verb, and the suffix is not specified as “sensive” in the lexicon. Rather, the suffix is specified as a realisation of a stative verbaliser in a transitive structure. The interpretation of the verb and the experiencer role of the subject follow from this specification in combination with the syntax of the verb phrase as a whole, which has a stative verbaliser and a Voice head on top of a minimal aP or nP. Other vocabulary items that could spell out the stative verbaliser are prevented from appearing in the sensive verb phrase, since the conditions for inserting them are not met. The consequence is that the suffix /ʃ/ is restricted to sensive verbs.",4.0,"Rather, the suffix is specified as a realisation of a stative verbaliser in a transitive structure.",1.0,"In North Sámi, the suffix associated with sensive verbs is specified as a realisation of a dynamic verbaliser in an intransitive structure.",L-Spec,False,False,0.95,"In North Sámi, sensive (estimative) verbs derived from adjectives (e.g., 'uccut' - to find small) are morphosyntactically transitive, typically requiring a nominative subject and an accusative object; they do not occur in intransitive structures.","```json
{""veredict"": false,
 ""confidence"": 0.95,
 ""rationale"": ""In North Sámi, sensive (estimative) verbs derived from adjectives (e.g., 'uccut' - to find small) are morphosyntactically transitive, typically requiring a nominative subject and an accusative object; they do not occur in intransitive structures.""
}
```"
glossa-5462-julien,Title and Abstract,"North Sámi has a class of derived verbs called sensive verbs. Descriptively, these verbs are formed by adding the suffix /ʃ/ to an adjectival or nominal base, and the resulting verb means ‘find [object] (too) ADJECTIVE/NOUN’. In this paper it is argued that the sensive verbs do not involve any psychological verb, and the suffix is not specified as “sensive” in the lexicon. Rather, the suffix is specified as a realisation of a stative verbaliser in a transitive structure. The interpretation of the verb and the experiencer role of the subject follow from this specification in combination with the syntax of the verb phrase as a whole, which has a stative verbaliser and a Voice head on top of a minimal aP or nP. Other vocabulary items that could spell out the stative verbaliser are prevented from appearing in the sensive verb phrase, since the conditions for inserting them are not met. The consequence is that the suffix /ʃ/ is restricted to sensive verbs.",5.0,"The interpretation of the verb and the experiencer role of the subject follow from this specification in combination with the syntax of the verb phrase as a whole, which has a stative verbaliser and a Voice head on top of a minimal aP or nP.",1.0,"In North Sami, the interpretation of the sensive verb and the experiencer role of the subject fail to follow from the specification of the suffix associated with sensive verbs as a realisation of a dynamic verbaliser in an intransitive structure, in combination with the syntax of the verb phrase as a whole.",L-Spec,False,True,0.9,"Sensive verbs in North Sami (derived via the -š- suffix) are stative and transitive with an experiencer subject; these properties are incompatible with, and thus do not follow from, a dynamic verbaliser or an intransitive structural specification.","{
 ""veredict"": true,
 ""confidence"": 0.9,
 ""rationale"": ""Sensive verbs in North Sami (derived via the -š- suffix) are stative and transitive with an experiencer subject; these properties are incompatible with, and thus do not follow from, a dynamic verbaliser or an intransitive structural specification.""
}"
glossa-5462-julien,Title and Abstract,"North Sámi has a class of derived verbs called sensive verbs. Descriptively, these verbs are formed by adding the suffix /ʃ/ to an adjectival or nominal base, and the resulting verb means ‘find [object] (too) ADJECTIVE/NOUN’. In this paper it is argued that the sensive verbs do not involve any psychological verb, and the suffix is not specified as “sensive” in the lexicon. Rather, the suffix is specified as a realisation of a stative verbaliser in a transitive structure. The interpretation of the verb and the experiencer role of the subject follow from this specification in combination with the syntax of the verb phrase as a whole, which has a stative verbaliser and a Voice head on top of a minimal aP or nP. Other vocabulary items that could spell out the stative verbaliser are prevented from appearing in the sensive verb phrase, since the conditions for inserting them are not met. The consequence is that the suffix /ʃ/ is restricted to sensive verbs.",5.0,"The interpretation of the verb and the experiencer role of the subject follow from this specification in combination with the syntax of the verb phrase as a whole, which has a stative verbaliser and a Voice head on top of a minimal aP or nP.",2.0,"In North Sami, the verb phrase as a whole lacks a stative verbaliser and a Voice head on top of a minimal adjectival phrase (aP) or nominal phrase (nP).",L-Spec,False,True,0.9,"In North Sami, predicative adjectives and nouns do not form synthetic verbs; they remain as minimal aP or nP projections that require a separate copula (leat). In generative analyses (e.g., Julien 2014), this is described as the absence of a stative verbaliser and a Voice head directly above the lexical aP/nP projection within the predicate.","```json
{""veredict"": true,
 ""confidence"": 0.9,
 ""rationale"": ""In North Sami, predicative adjectives and nouns do not form synthetic verbs; they remain as minimal aP or nP projections that require a separate copula (leat). In generative analyses (e.g., Julien 2014), this is described as the absence of a stative verbaliser and a Voice head directly above the lexical aP/nP projection within the predicate.""
}
```"
glossa-5462-julien,Title and Abstract,"North Sámi has a class of derived verbs called sensive verbs. Descriptively, these verbs are formed by adding the suffix /ʃ/ to an adjectival or nominal base, and the resulting verb means ‘find [object] (too) ADJECTIVE/NOUN’. In this paper it is argued that the sensive verbs do not involve any psychological verb, and the suffix is not specified as “sensive” in the lexicon. Rather, the suffix is specified as a realisation of a stative verbaliser in a transitive structure. The interpretation of the verb and the experiencer role of the subject follow from this specification in combination with the syntax of the verb phrase as a whole, which has a stative verbaliser and a Voice head on top of a minimal aP or nP. Other vocabulary items that could spell out the stative verbaliser are prevented from appearing in the sensive verb phrase, since the conditions for inserting them are not met. The consequence is that the suffix /ʃ/ is restricted to sensive verbs.",6.0,"Other vocabulary items that could spell out the stative verbaliser are prevented from appearing in the sensive verb phrase, since the conditions for inserting them are not met.",1.0,There are vocabulary items in North Sami that could spell out the stative verbaliser are permitted to appear in the sensive verb phrase because the conditions for inserting them are met.,L-Spec,False,True,0.85,"In North Sámi, sensive verbs (expressing 'finding something to have a quality') are frequently derived from stative verbs, where the stative verbalizing suffix (such as -o- or -u-) remains present as the base for the sensive suffix (e.g., -dit), thus permitting the stative VI to appear within the sensive verbal structure.","```json
{""veredict"": true,
 ""confidence"": 0.85,
 ""rationale"": ""In North Sámi, sensive verbs (expressing 'finding something to have a quality') are frequently derived from stative verbs, where the stative verbalizing suffix (such as -o- or -u-) remains present as the base for the sensive suffix (e.g., -dit), thus permitting the stative VI to appear within the sensive verbal structure.""
}
```"
glossa-5462-julien,Title and Abstract,"North Sámi has a class of derived verbs called sensive verbs. Descriptively, these verbs are formed by adding the suffix /ʃ/ to an adjectival or nominal base, and the resulting verb means ‘find [object] (too) ADJECTIVE/NOUN’. In this paper it is argued that the sensive verbs do not involve any psychological verb, and the suffix is not specified as “sensive” in the lexicon. Rather, the suffix is specified as a realisation of a stative verbaliser in a transitive structure. The interpretation of the verb and the experiencer role of the subject follow from this specification in combination with the syntax of the verb phrase as a whole, which has a stative verbaliser and a Voice head on top of a minimal aP or nP. Other vocabulary items that could spell out the stative verbaliser are prevented from appearing in the sensive verb phrase, since the conditions for inserting them are not met. The consequence is that the suffix /ʃ/ is restricted to sensive verbs.",7.0,The consequence is that the suffix /ʃ/ is restricted to sensive verbs.,1.0,"In North Sami, the suffix /ʃ/ is available to all verbs as a consequence of other vocabulary items that could spell out the stative verbalizer being allowed to appear in the sensive verb phrase because the conditions for inserting them are met.",L-Spec,False,False,0.9,"The sensive (or estimative) suffix /-š/ (e.g., in 'viisšat' - 'to consider wise') is a deadjectival or denominal verbalizer, not a suffix available to all verbs. In descriptive and generative accounts (e.g., Julien 2014), it is used to derive verbs from non-verbal roots (adjectives or nouns) to express a subjective judgment, and is not a general verbal inflection or a suffix that applies to the category 'verb' itself.","{
 ""veredict"": false,
 ""confidence"": 0.9,
 ""rationale"": ""The sensive (or estimative) suffix /-š/ (e.g., in 'viisšat' - 'to consider wise') is a deadjectival or denominal verbalizer, not a suffix available to all verbs. In descriptive and generative accounts (e.g., Julien 2014), it is used to derive verbs from non-verbal roots (adjectives or nouns) to express a subjective judgment, and is not a general verbal inflection or a suffix that applies to the category 'verb' itself.""
}"
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.2",1.0,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types.",1.0,North Sámi has a poor inventory of derivational suffixes.,L-Spec,False,False,0.95,"North Sámi, like other Uralic languages, possesses an extensive and highly productive system of derivational morphology, including hundreds of suffixes for nominal and verbal category changes and aspectual nuances.","{
 ""veredict"": false,
 ""confidence"": 0.95,
 ""rationale"": ""North Sámi, like other Uralic languages, possesses an extensive and highly productive system of derivational morphology, including hundreds of suffixes for nominal and verbal category changes and aspectual nuances.""
}"
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.3",1.0,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types.",2.0,"In North Sámi, derivational suffixes form nouns and adjectives from verbs.",L-Spec,False,True,1.0,"North Sámi employs a wide range of productive derivational suffixes to create nouns (e.g., agentive -eaddi, action -mi) and adjectives (e.g., privative -heapme, habitual -vaš) from verbal roots.","{
 ""veredict"": true,
 ""confidence"": 1.0,
 ""rationale"": ""North Sámi employs a wide range of productive derivational suffixes to create nouns (e.g., agentive -eaddi, action -mi) and adjectives (e.g., privative -heapme, habitual -vaš) from verbal roots.""
}"
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.4",1.0,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types.",3.0,"In North Sámi, derivational suffixes form nouns from other verbs.",L-Spec,False,True,1.0,"North Sámi has a productive morphology for deverbal nominalization, using suffixes such as -muš, -eaddji, and -an to derive nouns from verb stems.","{
 ""veredict"": true,
 ""confidence"": 1.0,
 ""rationale"": ""North Sámi has a productive morphology for deverbal nominalization, using suffixes such as -muš, -eaddji, and -an to derive nouns from verb stems.""
}"
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.5",1.0,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types.",4.0,"In North Sámi, derivational suffixes form verbs from nouns.",L-Spec,False,True,1.0,"North Sámi possesses a productive system of derivational morphology where various suffixes (e.g., -it, -at, -stuvvat) are used to form denominal verbs from noun stems.","```json
{""veredict"": true,
 ""confidence"": 1.0,
 ""rationale"": ""North Sámi possesses a productive system of derivational morphology where various suffixes (e.g., -it, -at, -stuvvat) are used to form denominal verbs from noun stems.""
}
```"
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.6",1.0,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types.",5.0,"In North Sámi, derivational suffixes form nouns from adjectives.",L-Spec,False,True,1.0,"North Sámi has productive deadjectival suffixes, such as '-vuohta' (equivalent to '-ness'), which form abstract nouns from adjectives (e.g., 'buorre' [good] → 'buorrevuohta' [goodness]).","{
 ""veredict"": true,
 ""confidence"": 1.0,
 ""rationale"": ""North Sámi has productive deadjectival suffixes, such as '-vuohta' (equivalent to '-ness'), which form abstract nouns from adjectives (e.g., 'buorre' [good] → 'buorrevuohta' [goodness]).""
}"
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.7",2.0,"In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns.",1.0,"The suffix /ʃ/, spelled š, is an inflectional suffix in North Sámi.",L-Spec,False,False,0.95,"In North Sámi, the suffix -š (/ʃ/) is a derivational suffix used primarily for diminutive or attenuative forms (e.g., 'nieiddaš' from 'nieida'). It does not mark inflectional categories like case, number, person, or tense.","```json
{""veredict"": false,
 ""confidence"": 0.95,
 ""rationale"": ""In North Sámi, the suffix -š (/ʃ/) is a derivational suffix used primarily for diminutive or attenuative forms (e.g., 'nieiddaš' from 'nieida'). It does not mark inflectional categories like case, number, person, or tense.""
}
```"
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.8",2.0,"In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns.",2.0,"The suffix /ʃ/, spelled š, forms adjectives or nouns from verbs in North Sámi.",L-Spec,False,False,0.95,"In North Sámi, the suffix -š (diminutive/moderative) primarily forms nouns from nouns or adjectives from adjectives; it is not a standard productive suffix for deriving nouns or adjectives from verbs.","```json
{""veredict"": false,
 ""confidence"": 0.95,
 ""rationale"": ""In North Sámi, the suffix -š (diminutive/moderative) primarily forms nouns from nouns or adjectives from adjectives; it is not a standard productive suffix for deriving nouns or adjectives from verbs.""
}
```"
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.9",3.0,"More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1)",1.0,"In North Sámi, the derivational suffix /ʃ/ fails to attach to an adjective or noun.",L-Spec,False,False,1.0,"The North Sámi suffix -š (and its variants like -aš, -oš) is a highly productive diminutive/affective suffix that regularly attaches to nouns (e.g., mánnáš 'little child') and adjectives (e.g., boaraš 'elderly').","```json
{""veredict"": false,
 ""confidence"": 1.0,
 ""rationale"": ""The North Sámi suffix -š (and its variants like -aš, -oš) is a highly productive diminutive/affective suffix that regularly attaches to nouns (e.g., mánnáš 'little child') and adjectives (e.g., boaraš 'elderly').""
}
```"
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.10",3.0,"More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1)",2.0,"In North Sámi, the attachment of the derivational suffix /ʃ/ to an adjective or noun returns an intransitive verb.",L-Spec,False,False,0.95,"In North Sámi, the suffix -š (or -áš/-aš) is a diminutive derivational suffix used primarily to form nouns from nouns (e.g., mánná 'child' > mánnáš 'little child') or adjectives from adjectives. It is not a standard verbalizer; intransitive verbs are typically derived from nouns or adjectives using suffixes like -uvvat (inchoative) or -at/-ot.","```json
{""veredict"": false,
 ""confidence"": 0.95,
 ""rationale"": ""In North Sámi, the suffix -š (or -áš/-aš) is a diminutive derivational suffix used primarily to form nouns from nouns (e.g., mánná 'child' > mánnáš 'little child') or adjectives from adjectives. It is not a standard verbalizer; intransitive verbs are typically derived from nouns or adjectives using suffixes like -uvvat (inchoative) or -at/-ot.""
}
```"
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.11",3.0,"More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1)",3.0,"In North Sámi, the resulting transitive verb (formed with the derivational suffix /ʃ/) means ‘[subject] fail to find [object] (too) ADJECTIVE/NOUN’.",L-Spec,False,False,0.95,"The North Sámi derivational suffix -š- (estimative) derives verbs meaning to 'consider/find [object] (too) ADJECTIVE', expressing a subjective judgment rather than a 'failure to find'.","{
 ""veredict"": false,
 ""confidence"": 0.95,
 ""rationale"": ""The North Sámi derivational suffix -š- (estimative) derives verbs meaning to 'consider/find [object] (too) ADJECTIVE', expressing a subjective judgment rather than a 'failure to find'.""
}"
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.12",5.0,"Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.2",1.0,Sensive verbs in North Sámi must be given in the finite form.,L-Spec,False,False,0.95,"Sensive verbs in North Sámi (e.g., 'unniidit' - to find/consider too small) are a derivational category of verbs that follow standard verbal paradigms and can appear in non-finite forms such as infinitives or participles.","```json
{""veredict"": false,
 ""confidence"": 0.95,
 ""rationale"": ""Sensive verbs in North Sámi (e.g., 'unniidit' - to find/consider too small) are a derivational category of verbs that follow standard verbal paradigms and can appear in non-finite forms such as infinitives or participles.""
}
```"
