article,section,paragraph,sentence_idx,sentence_text,statement_idx,statement,Gold Class,Gold Verification,veredict,confidence,rationale,raw_response,raw,parse_error,verdict
glossa-5040-heffernan,1 The emergent–generative debate,"Consider Dąbrowska’s (2010) example (9a), repeated here as (1a). This sentence illustrates the long-distance dependency between the wh word in the main clause and the trace in the object position for the verb do in the subordinate clause. Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time. Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c). She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",2.0,"Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time.",2.0,Word choice in sentences with long-distance dependencies in natural conversation is unconstrained.,L-Theo,False,False,0.95,"Long-distance dependencies (LDDs) are subject to strict grammatical constraints (island constraints, extraction restrictions, subjacency) and severe processing limitations (working memory load, dependency locality). Natural conversation shows evidence of these constraints through resumptive pronoun usage, avoidance of complex extractions, and lexical simplification strategies. Word choice remains constrained by selectional restrictions, collocational preferences, and real-time production pressures, with LDDs often imposing additional limitations rather than removing them.","{""veredict"": false, ""confidence"": 0.95, ""rationale"": ""Long-distance dependencies (LDDs) are subject to strict grammatical constraints (island constraints, extraction restrictions, subjacency) and severe processing limitations (working memory load, dependency locality). Natural conversation shows evidence of these constraints through resumptive pronoun usage, avoidance of complex extractions, and lexical simplification strategies. Word choice remains constrained by selectional restrictions, collocational preferences, and real-time production pressures, with LDDs often imposing additional limitations rather than removing them.""}",,,
glossa-5040-heffernan,1 The emergent–generative debate,"Consider Dąbrowska’s (2010) example (9a), repeated here as (1a). This sentence illustrates the long-distance dependency between the wh word in the main clause and the trace in the object position for the verb do in the subordinate clause. Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time. Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c). She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",2.0,"Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time.",4.0,The main clause auxiliary in sentences with long-distance dependencies in natural conversation is 'do' under 90% of the time.,L-Spec,False,False,0.85,"The claim vastly overestimates do-support frequency. Corpus studies of conversational English (e.g., Biber et al., LGSWE) demonstrate high rates of modal auxiliaries (will, would, can, could) and primary auxiliaries (be, have) in interrogative and topicalized LDD constructions. While do-support is obligatory with lexical verbs in questions, modals and other auxiliaries block do-insertion and are extremely frequent in natural dialogue. Furthermore, many LDDs (e.g., topicalizations, relative clauses) often lack auxiliaries entirely or employ copular be. Empirical rates of do-support across all main-clause LDDs fall far below 90%.","```json
{""veredict"": false, ""confidence"": 0.85, ""rationale"": ""The claim vastly overestimates do-support frequency. Corpus studies of conversational English (e.g., Biber et al., LGSWE) demonstrate high rates of modal auxiliaries (will, would, can, could) and primary auxiliaries (be, have) in interrogative and topicalized LDD constructions. While do-support is obligatory with lexical verbs in questions, modals and other auxiliaries block do-insertion and are extremely frequent in natural dialogue. Furthermore, many LDDs (e.g., topicalizations, relative clauses) often lack auxiliaries entirely or employ copular be. Empirical rates of do-support across all main-clause LDDs fall far below 90%.""}
```",,,
glossa-5040-heffernan,1 The emergent–generative debate,"Consider Dąbrowska’s (2010) example (9a), repeated here as (1a). This sentence illustrates the long-distance dependency between the wh word in the main clause and the trace in the object position for the verb do in the subordinate clause. Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time. Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c). She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",2.0,"Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time.",6.0,The subject in sentences with long-distance dependencies in natural conversation is 'you' about 10% of the time.,L-Spec,False,False,0.75,"Specific quantitative claims require support from corpus studies. In conversational English, interrogative LDDs (e.g., 'Who do you think...') are frequent and predominantly address the interlocutor, suggesting 'you' as matrix subject occurs at rates higher than 10%. The figure appears inconsistent with established distributions where second-person subjects are highly frequent in interactive speech.","{""veredict"": false,
 ""confidence"": 0.75,
 ""rationale"": ""Specific quantitative claims require support from corpus studies. In conversational English, interrogative LDDs (e.g., 'Who do you think...') are frequent and predominantly address the interlocutor, suggesting 'you' as matrix subject occurs at rates higher than 10%. The figure appears inconsistent with established distributions where second-person subjects are highly frequent in interactive speech.""
}",,,
glossa-5040-heffernan,1 The emergent–generative debate,"Consider Dąbrowska’s (2010) example (9a), repeated here as (1a). This sentence illustrates the long-distance dependency between the wh word in the main clause and the trace in the object position for the verb do in the subordinate clause. Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time. Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c). She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",2.0,"Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time.",8.0,The verb in sentences with long-distance dependencies in natural conversation is 'think' or 'say' about 10% of the time.,L-Spec,False,False,0.85,"Corpus studies of conversational English (e.g., Switchboard, BNC spoken) show that 'think' and 'say' are the dominant matrix verbs in long-distance dependencies (wh-extraction, topicalization), jointly accounting for approximately 30-50% of such constructions—not 10%. 'Think' alone (especially in first-person interrogatives like 'What do you think...') frequently constitutes 20-25% of matrix predicates in conversational LDDs, with 'say' adding another 10-15%. The 10% figure significantly underestimates their empirical frequency in spoken dialogue data.","```json
{""veredict"": false, ""confidence"": 0.85, ""rationale"": ""Corpus studies of conversational English (e.g., Switchboard, BNC spoken) show that 'think' and 'say' are the dominant matrix verbs in long-distance dependencies (wh-extraction, topicalization), jointly accounting for approximately 30-50% of such constructions—not 10%. 'Think' alone (especially in first-person interrogatives like 'What do you think...') frequently constitutes 20-25% of matrix predicates in conversational LDDs, with 'say' adding another 10-15%. The 10% figure significantly underestimates their empirical frequency in spoken dialogue data.""}
```",,,
glossa-5040-heffernan,1 The emergent–generative debate,"Consider Dąbrowska’s (2010) example (9a), repeated here as (1a). This sentence illustrates the long-distance dependency between the wh word in the main clause and the trace in the object position for the verb do in the subordinate clause. Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time. Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c). She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",3.0,"Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c).",2.0,"The tendencies for word choice (main clause auxiliary 'do', subject 'you', verb 'think' or 'say') in sentences with long-distance dependencies in natural conversation cannot be illustrated with examples.",L-Spec,False,False,0.95,"Corpus linguistic and conversation analytic research (e.g., Thompson 2002, Schegloff 2007) extensively documents these collocational tendencies using abundant attested examples from natural conversation, demonstrating that 'do you think/say' are highly frequent, semi-formulaic frames facilitating long-distance wh-dependencies in spoken interaction.","```json
{""veredict"": false, ""confidence"": 0.95, ""rationale"": ""Corpus linguistic and conversation analytic research (e.g., Thompson 2002, Schegloff 2007) extensively documents these collocational tendencies using abundant attested examples from natural conversation, demonstrating that 'do you think/say' are highly frequent, semi-formulaic frames facilitating long-distance wh-dependencies in spoken interaction.""}
```",,,
glossa-5040-heffernan,1 The emergent–generative debate,"Consider Dąbrowska’s (2010) example (9a), repeated here as (1a). This sentence illustrates the long-distance dependency between the wh word in the main clause and the trace in the object position for the verb do in the subordinate clause. Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time. Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c). She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",4.0,"She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",2.0,Utterances with long-distance dependencies followed no specific templates most of the time.,L-Theo,False,False,0.95,"Long-distance dependencies (e.g., wh-movement, relativization, topicalization) are constrained by systematic syntactic rules (island constraints, c-command, locality) and follow specific structural templates (filler-gap dependencies, movement paths), rather than being arbitrary or unstructured.","{""veredict"": false, ""confidence"": 0.95, ""rationale"": ""Long-distance dependencies (e.g., wh-movement, relativization, topicalization) are constrained by systematic syntactic rules (island constraints, c-command, locality) and follow specific structural templates (filler-gap dependencies, movement paths), rather than being arbitrary or unstructured.""}",,,
glossa-5040-heffernan,1 The emergent–generative debate,"Consider Dąbrowska’s (2010) example (9a), repeated here as (1a). This sentence illustrates the long-distance dependency between the wh word in the main clause and the trace in the object position for the verb do in the subordinate clause. Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time. Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c). She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",4.0,"She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",4.0,Utterances with long-distance dependencies emerged infrequently because they are psychologically less basic than non-prototypical ones.,L-Theo,False,False,0.85,"The claim that LDDs 'emerged infrequently' is empirically inaccurate—they are pervasive across languages and frequent in discourse (e.g., relative clauses, questions). The comparison 'psychologically less basic than non-prototypical' is logically inconsistent, as 'non-prototypical' denotes departure from cognitive basicness/prototypes. Furthermore, the causal link between processing complexity and diachronic emergence oversimplifies grammaticalization pathways.","```json
{""veredict"": false,
 ""confidence"": 0.85,
 ""rationale"": ""The claim that LDDs 'emerged infrequently' is empirically inaccurate—they are pervasive across languages and frequent in discourse (e.g., relative clauses, questions). The comparison 'psychologically less basic than non-prototypical' is logically inconsistent, as 'non-prototypical' denotes departure from cognitive basicness/prototypes. Furthermore, the causal link between processing complexity and diachronic emergence oversimplifies grammaticalization pathways.""
}
```",,,
glossa-5040-heffernan,1 The emergent–generative debate,"Consider Dąbrowska’s (2010) example (9a), repeated here as (1a). This sentence illustrates the long-distance dependency between the wh word in the main clause and the trace in the object position for the verb do in the subordinate clause. Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time. Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c). She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",4.0,"She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",5.0,Prototypical questions are produced less fluently.,L-Theo,False,False,0.85,"In prototype theory (Rosch 1978; Taylor 2003), prototypical members of a linguistic category are the most cognitively salient, frequent, and structurally basic instances. Prototypical questions (e.g., canonical WH-questions or polar questions) therefore involve the least processing effort and syntactic complexity compared to peripheral question types (e.g., pied-piping, embedded questions, or echo questions). Consequently, prototypical questions are generally produced more fluently, not less fluently, than non-prototypical variants.","```json
{""veredict"": false,
 ""confidence"": 0.85,
 ""rationale"": ""In prototype theory (Rosch 1978; Taylor 2003), prototypical members of a linguistic category are the most cognitively salient, frequent, and structurally basic instances. Prototypical questions (e.g., canonical WH-questions or polar questions) therefore involve the least processing effort and syntactic complexity compared to peripheral question types (e.g., pied-piping, embedded questions, or echo questions). Consequently, prototypical questions are generally produced more fluently, not less fluently, than non-prototypical variants.""
}
```",,,
glossa-5040-heffernan,1 The emergent–generative debate,"Consider Dąbrowska’s (2010) example (9a), repeated here as (1a). This sentence illustrates the long-distance dependency between the wh word in the main clause and the trace in the object position for the verb do in the subordinate clause. Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time. Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c). She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",4.0,"She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",6.0,Prototypical questions are judged to be less acceptable.,L-Theo,False,False,0.95,"Linguistic prototype theory (Rosch 1978; Taylor 2003) defines prototypical members as possessing the maximal characteristic features of a category and consistently receiving the highest acceptability/grammaticality judgments in empirical studies. Prototypical interrogatives (e.g., canonical wh-movement or subject-aux inversion in English) serve as cognitive reference points with near-ceiling acceptability; peripheral or non-canonical variants (e.g., declarative questions, insubordination) typically show reduced acceptability.","```json
{""veredict"": false, ""confidence"": 0.95, ""rationale"": ""Linguistic prototype theory (Rosch 1978; Taylor 2003) defines prototypical members as possessing the maximal characteristic features of a category and consistently receiving the highest acceptability/grammaticality judgments in empirical studies. Prototypical interrogatives (e.g., canonical wh-movement or subject-aux inversion in English) serve as cognitive reference points with near-ceiling acceptability; peripheral or non-canonical variants (e.g., declarative questions, insubordination) typically show reduced acceptability.""}
```",,,
glossa-5040-heffernan,1 The emergent–generative debate,"Consider Dąbrowska’s (2010) example (9a), repeated here as (1a). This sentence illustrates the long-distance dependency between the wh word in the main clause and the trace in the object position for the verb do in the subordinate clause. Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time. Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c). She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",4.0,"She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",7.0,Prototypical questions are remembered worse.,L-Theo,False,False,0.75,"The statement concerns psycholinguistic memory effects rather than descriptive syntactic or morphosyntactic structure. While distinctiveness can aid recall (the 'bizarreness effect'), prototypical forms are typically entrenched and processed fluently; the comparative claim ('worse than what?') is underspecified and not an established descriptive grammatical fact.","```json
{
""veredict"": false,
""confidence"": 0.75,
""rationale"": ""The statement concerns psycholinguistic memory effects rather than descriptive syntactic or morphosyntactic structure. While distinctiveness can aid recall (the 'bizarreness effect'), prototypical forms are typically entrenched and processed fluently; the comparative claim ('worse than what?') is underspecified and not an established descriptive grammatical fact.""
}
```",,,
glossa-5040-heffernan,1 The emergent–generative debate,"Consider Dąbrowska’s (2010) example (9a), repeated here as (1a). This sentence illustrates the long-distance dependency between the wh word in the main clause and the trace in the object position for the verb do in the subordinate clause. Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time. Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c). She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",4.0,"She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",8.0,Prototypical questions are acquired later by children.,L-Theo,False,False,0.75,"Prototypical questions (basic wh-questions and intonational yes/no questions) emerge during early syntactic development (approximately ages 2–3), following the very first words and declaratives but concurrent with other early multi-word structures. While mastery of auxiliary inversion extends into ages 4–5, questions are not characterized as 'later' acquisitions in developmental linguistics—where 'later' typically denotes school-age development (4+ years)—but rather as part of early grammatical development.","```json
{""veredict"": false, ""confidence"": 0.75, ""rationale"": ""Prototypical questions (basic wh-questions and intonational yes/no questions) emerge during early syntactic development (approximately ages 2–3), following the very first words and declaratives but concurrent with other early multi-word structures. While mastery of auxiliary inversion extends into ages 4–5, questions are not characterized as 'later' acquisitions in developmental linguistics—where 'later' typically denotes school-age development (4+ years)—but rather as part of early grammatical development.""}
```",,,
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",1.0,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type.",1.0,The No Embedding Constraint is considered to be a weak syntactic constraint on gapping.,L-Theo,False,False,0.85,"The No Embedding Constraint (which restricts gapping to matrix/non-embedded contexts) is canonically considered one of the strongest constraints on gapping, not a weak one. It represents a robust generalization distinguishing gapping from other ellipsis types like VP-ellipsis, and while some recent corpus work notes gradient acceptability, the constraint remains structurally strong in descriptive and theoretical syntax (e.g., Ross 1970, Johnson 2014).","{""veredict"": false,
 ""confidence"": 0.85,
 ""rationale"": ""The No Embedding Constraint (which restricts gapping to matrix/non-embedded contexts) is canonically considered one of the strongest constraints on gapping, not a weak one. It represents a robust generalization distinguishing gapping from other ellipsis types like VP-ellipsis, and while some recent corpus work notes gradient acceptability, the constraint remains structurally strong in descriptive and theoretical syntax (e.g., Ross 1970, Johnson 2014).""
}",,,
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",1.0,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type.",2.0,The No Embedding Constraint is considered to be irrelevant for gapping.,L-Theo,False,False,0.9,"The No Embedding Constraint (NEC) is a well-established descriptive generalization in syntax that specifically restricts gapping to non-embedded (matrix) clauses; it is highly relevant for characterizing gapping's distribution (e.g., prohibiting *John believes that Mary likes beans and Fred believes that Sue ___ rice). While theoretical frameworks may derive this from other principles, the constraint itself remains descriptively central to gapping studies.","```json
{""veredict"": false, ""confidence"": 0.9, ""rationale"": ""The No Embedding Constraint (NEC) is a well-established descriptive generalization in syntax that specifically restricts gapping to non-embedded (matrix) clauses; it is highly relevant for characterizing gapping's distribution (e.g., prohibiting *John believes that Mary likes beans and Fred believes that Sue ___ rice). While theoretical frameworks may derive this from other principles, the constraint itself remains descriptively central to gapping studies.""}
```",,,
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",2.0,"As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results.",1.0,Assumptions related to the No Embedding Constraint are borne out by experimental results from two acceptability judgments tasks in Spanish.,L-Spec,False,True,0.6,"Experimental acceptability judgment studies in Spanish syntax have investigated embedding constraints, with results generally supporting theoretical assumptions about asymmetric embedding restrictions, though specific verification requires citation details.","{""veredict"": true, ""confidence"": 0.6, ""rationale"": ""Experimental acceptability judgment studies in Spanish syntax have investigated embedding constraints, with results generally supporting theoretical assumptions about asymmetric embedding restrictions, though specific verification requires citation details.""}",,,
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",3.0,"Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint.",1.0,Embedded gapping is unacceptable in Spanish.,L-Spec,False,True,0.9,"Descriptive syntactic studies of Spanish (e.g., Saab 2019; Laka 1990) establish that gapping is strictly restricted to matrix coordination and is ungrammatical in embedded/subordinate clauses. Unlike English, which permits limited embedded gapping (e.g., 'I believe that John likes Mary and Bill ___ Sue'), Spanish requires the verb to be overtly realized in embedded coordinated structures (*'Creo que Juan come manzanas y María ___ naranjas').","{""veredict"": true, ""confidence"": 0.9, ""rationale"": ""Descriptive syntactic studies of Spanish (e.g., Saab 2019; Laka 1990) establish that gapping is strictly restricted to matrix coordination and is ungrammatical in embedded/subordinate clauses. Unlike English, which permits limited embedded gapping (e.g., 'I believe that John likes Mary and Bill ___ Sue'), Spanish requires the verb to be overtly realized in embedded coordinated structures (*'Creo que Juan come manzanas y María ___ naranjas').""}",,,
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",3.0,"Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint.",2.0,Embedded gapping in Spanish seems to be governed by a general syntactic constraint.,L-Spec,False,True,0.85,"Embedded gapping in Spanish is subject to well-documented syntactic restrictions, including coordination requirements, syntactic identity conditions on the elided verb, and structural parallelism between conjuncts, indicating governance by general syntactic principles rather than purely phonological or semantic factors.","```json
{""veredict"": true, ""confidence"": 0.85, ""rationale"": ""Embedded gapping in Spanish is subject to well-documented syntactic restrictions, including coordination requirements, syntactic identity conditions on the elided verb, and structural parallelism between conjuncts, indicating governance by general syntactic principles rather than purely phonological or semantic factors.""}
```",,,
