article,section,paragraph,sentence_idx,sentence_text,statement_idx,predicted_statement
glossa-5103-jeoung,6.1 Remaining issues,"{'original_paragraph': 'The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.', 'sentences': ['The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.']}",3,"In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37",9,These languages have an Object voice clause type.
glossa-5103-jeoung,6.1 Remaining issues,"{'original_paragraph': 'The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.', 'sentences': ['The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.']}",3,"In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37",10,"In Object voice clauses, the external argument remains in SpecVoiceP."
glossa-5103-jeoung,6.1 Remaining issues,"{'original_paragraph': 'The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.', 'sentences': ['The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.']}",3,"In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37",11,"In Object voice clauses, the Theme becomes grammatical subject."
glossa-5103-jeoung,6.1 Remaining issues,"{'original_paragraph': 'The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.', 'sentences': ['The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.']}",4,"In Object voice, the external argument cannot be moved at all, but remains in its thematic position.",12,"In Object voice, the external argument cannot be moved."
glossa-5103-jeoung,6.1 Remaining issues,"{'original_paragraph': 'The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.', 'sentences': ['The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.']}",4,"In Object voice, the external argument cannot be moved at all, but remains in its thematic position.",13,"In Object voice, the external argument remains in its thematic position."
glossa-5103-jeoung,6.1 Remaining issues,"{'original_paragraph': 'The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.', 'sentences': ['The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.']}",5,"Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017).",14,"Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese, and Madurese."
glossa-5103-jeoung,6.1 Remaining issues,"{'original_paragraph': 'The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.', 'sentences': ['The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.']}",5,"Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017).",15,"In Indonesian, Javanese, and Madurese, the external argument in Object voice is restricted to a limited set of noun phrases (DPs)."
glossa-5103-jeoung,6.1 Remaining issues,"{'original_paragraph': 'The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.', 'sentences': ['The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.']}",5,"Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017).",16,"In Indonesian, Javanese, and Madurese, the external argument in Object voice is usually pronouns and names."
glossa-5103-jeoung,6.1 Remaining issues,"{'original_paragraph': 'The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.', 'sentences': ['The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.']}",5,"Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017).",17,"Chung (1976) discusses that in Indonesian, Javanese, and Madurese, the external argument in Object voice is restricted to a limited set of noun phrases (DPs), usually pronouns and names."
glossa-5103-jeoung,6.1 Remaining issues,"{'original_paragraph': 'The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.', 'sentences': ['The impossibility of possessor extraction from the applicative object position, then, presents a puzzle: why cannot the possessor of the applicative object be extracted? At the present time this remains unanswered. However, I note that another thematic argument position shares this unexplained property: the base position of external arguments, or SpecVoiceP (cf. Pylkkänen 2008; Harley 2013; Legate 2014). In active clauses, a DP that is generated as an external argument in SpecVoiceP moves out of its thematic position and raises to subject position, SpecIP. In contrast, these languages have another clause type, an Object voice clause, in which the external argument remains in SpecVoiceP while the Theme becomes grammatical subject.37 In Object voice, the external argument cannot be moved at all, but remains in its thematic position. Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017). This means that complex arguments such as possessive DPs are ruled out in this position. However, Musgrave (2001) shows that this external argument cannot launch floating quantifiers in Indonesian Object voice. In related languages, Legate (2014) demonstrates the impossibility of floating quantifiers from an Agent in Acehnese Object voice, and Arka (2003) presents similar observations in Balinese. This thematic position, then, does not appear to allow sub-extraction in a variety of languages. Like the base position of applicative objects, it is not well understood why SpecVoiceP does not allow this type of movement. I leave this as an open issue that requires further investigation.']}",5,"Possessor sub-extraction cannot be tested in Object voice in Indonesian, Javanese and Madurese: the external argument in Object voice is restricted to a limited set of DPs, usually pronouns and names (see Chung 1976; Sneddon 1996; Nomoto 2006; Sneddon 2006; Cole et al. 2008; Jeoung 2017).",18,"Sneddon (1996) discusses that in Indonesian, Javanese, and Madurese, the external argument in Object voice is restricted to a limited set of noun phrases (DPs), usually pronouns and names."
