article,section,paragraph,sentence_idx,sentence_text,statement_idx,statement,KIM Class,KIM Language,JOHN Class,JOHN Language,LUCIA Class,LUCIA Language,GEMINI Class,GEMINI Language,OPENAI Class,OPENAI Language,Gold Class,verdict,confidence,rationale,raw_response,Gold Verification
glossa-5462-julien,Title and Abstract,"North Sámi has a class of derived verbs called sensive verbs. Descriptively, these verbs are formed by adding the suffix /ʃ/ to an adjectival or nominal base, and the resulting verb means ‘find [object] (too) ADJECTIVE/NOUN’. In this paper it is argued that the sensive verbs do not involve any psychological verb, and the suffix is not specified as “sensive” in the lexicon. Rather, the suffix is specified as a realisation of a stative verbaliser in a transitive structure. The interpretation of the verb and the experiencer role of the subject follow from this specification in combination with the syntax of the verb phrase as a whole, which has a stative verbaliser and a Voice head on top of a minimal aP or nP. Other vocabulary items that could spell out the stative verbaliser are prevented from appearing in the sensive verb phrase, since the conditions for inserting them are not met. The consequence is that the suffix /ʃ/ is restricted to sensive verbs.",5.0,"The interpretation of the verb and the experiencer role of the subject follow from this specification in combination with the syntax of the verb phrase as a whole, which has a stative verbaliser and a Voice head on top of a minimal aP or nP.",2.0,"In North Sami, the verb phrase as a whole lacks a stative verbaliser and a Voice head on top of a minimal adjectival phrase (aP) or nominal phrase (nP).",,,,,,,,,,,L-Spec,True,0.95,"This statement accurately reflects the syntactic analysis proposed by linguist Marit Julien (e.g., 2014), which argues that North Sámi copular constructions involve the copula 'leat' as a realization of functional heads like Tense or Aspect, directly taking an aP or nP complement without the intervening vP (verbaliser) or VoiceP layers found in lexical verb phrases.","```json
{""verdict"": true,
 ""confidence"": 0.95,
 ""rationale"": ""This statement accurately reflects the syntactic analysis proposed by linguist Marit Julien (e.g., 2014), which argues that North Sámi copular constructions involve the copula 'leat' as a realization of functional heads like Tense or Aspect, directly taking an aP or nP complement without the intervening vP (verbaliser) or VoiceP layers found in lexical verb phrases.""
}
```",False
glossa-5462-julien,Title and Abstract,"North Sámi has a class of derived verbs called sensive verbs. Descriptively, these verbs are formed by adding the suffix /ʃ/ to an adjectival or nominal base, and the resulting verb means ‘find [object] (too) ADJECTIVE/NOUN’. In this paper it is argued that the sensive verbs do not involve any psychological verb, and the suffix is not specified as “sensive” in the lexicon. Rather, the suffix is specified as a realisation of a stative verbaliser in a transitive structure. The interpretation of the verb and the experiencer role of the subject follow from this specification in combination with the syntax of the verb phrase as a whole, which has a stative verbaliser and a Voice head on top of a minimal aP or nP. Other vocabulary items that could spell out the stative verbaliser are prevented from appearing in the sensive verb phrase, since the conditions for inserting them are not met. The consequence is that the suffix /ʃ/ is restricted to sensive verbs.",6.0,"Other vocabulary items that could spell out the stative verbaliser are prevented from appearing in the sensive verb phrase, since the conditions for inserting them are not met.",1.0,There are vocabulary items in North Sami that could spell out the stative verbaliser are permitted to appear in the sensive verb phrase because the conditions for inserting them are met.,,,,,,,,,,,L-Spec,False,1.0,"The statement is a direct inversion of a conclusion in North Sami linguistics (specifically Marit Julien, 2015). In her analysis of Distributed Morphology, Julien argues that vocabulary items for the stative verbalizer are NOT permitted in the sensive verb phrase because the conditions for their insertion are NOT met, usually due to the sensive head -š- taking precedence or blocking the realization of the lower stative head.","```json
{""verdict"": false,
 ""confidence"": 1.0,
 ""rationale"": ""The statement is a direct inversion of a conclusion in North Sami linguistics (specifically Marit Julien, 2015). In her analysis of Distributed Morphology, Julien argues that vocabulary items for the stative verbalizer are NOT permitted in the sensive verb phrase because the conditions for their insertion are NOT met, usually due to the sensive head -š- taking precedence or blocking the realization of the lower stative head.""
}
```",False
glossa-5462-julien,Title and Abstract,"North Sámi has a class of derived verbs called sensive verbs. Descriptively, these verbs are formed by adding the suffix /ʃ/ to an adjectival or nominal base, and the resulting verb means ‘find [object] (too) ADJECTIVE/NOUN’. In this paper it is argued that the sensive verbs do not involve any psychological verb, and the suffix is not specified as “sensive” in the lexicon. Rather, the suffix is specified as a realisation of a stative verbaliser in a transitive structure. The interpretation of the verb and the experiencer role of the subject follow from this specification in combination with the syntax of the verb phrase as a whole, which has a stative verbaliser and a Voice head on top of a minimal aP or nP. Other vocabulary items that could spell out the stative verbaliser are prevented from appearing in the sensive verb phrase, since the conditions for inserting them are not met. The consequence is that the suffix /ʃ/ is restricted to sensive verbs.",7.0,The consequence is that the suffix /ʃ/ is restricted to sensive verbs.,1.0,"In North Sami, the suffix /ʃ/ is available to all verbs as a consequence of other vocabulary items that could spell out the stative verbalizer being allowed to appear in the sensive verb phrase because the conditions for inserting them are met.",,,,,,,,,,,L-Spec,False,0.95,"In North Sami, the sensive suffix (typically represented as -š-) is a derivational morpheme used to form verbs from adjectives (e.g., 'to find X [adjective]'). It is not available to 'all verbs,' as it is categorically restricted to deadjectival or occasionally denominal roots, and there is no standard linguistic or generative theory (including those by Julien or Svenonius) that supports the claim that it is available to all verbs based on stative verbalizer insertion conditions.","```json
{""verdict"": false,
 ""confidence"": 0.95,
 ""rationale"": ""In North Sami, the sensive suffix (typically represented as -š-) is a derivational morpheme used to form verbs from adjectives (e.g., 'to find X [adjective]'). It is not available to 'all verbs,' as it is categorically restricted to deadjectival or occasionally denominal roots, and there is no standard linguistic or generative theory (including those by Julien or Svenonius) that supports the claim that it is available to all verbs based on stative verbalizer insertion conditions.""
}
```",False
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.2",1.0,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types.",1.0,North Sámi has a poor inventory of derivational suffixes.,,,,,,,,,,,L-Spec,False,1.0,"North Sámi, like other Uralic languages, has an exceptionally rich and productive inventory of derivational suffixes for creating nouns, verbs, and adjectives.","{""verdict"": false,
 ""confidence"": 1.0,
 ""rationale"": ""North Sámi, like other Uralic languages, has an exceptionally rich and productive inventory of derivational suffixes for creating nouns, verbs, and adjectives.""
}",False
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.3",1.0,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types.",2.0,"In North Sámi, derivational suffixes form nouns and adjectives from verbs.",,,,,,,,,,,L-Spec,True,1.0,"North Sámi has a productive morphology that uses derivational suffixes to create nouns (e.g., the agentive -eaddji) and adjectives (e.g., -vaš or -heapme) from verbal roots.","```json
{""verdict"": true,
 ""confidence"": 1.0,
 ""rationale"": ""North Sámi has a productive morphology that uses derivational suffixes to create nouns (e.g., the agentive -eaddji) and adjectives (e.g., -vaš or -heapme) from verbal roots.""
}
```",False
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.4",1.0,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types.",3.0,"In North Sámi, derivational suffixes form nouns from other verbs.",,,,,,,,,,,L-Spec,True,1.0,"North Sámi features extensive derivational morphology, including productive suffixes that derive nouns from verbs (deverbal nouns), such as -eaddji (agent) and -muš (action/result).","{""verdict"": true, ""confidence"": 1.0, ""rationale"": ""North Sámi features extensive derivational morphology, including productive suffixes that derive nouns from verbs (deverbal nouns), such as -eaddji (agent) and -muš (action/result).""}",False
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.5",1.0,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types.",4.0,"In North Sámi, derivational suffixes form verbs from nouns.",,,,,,,,,,,L-Spec,True,1.0,North Sámi possesses a productive morphological system where various derivational suffixes (denominal verbalizers) are used to create verbs from noun stems.,"```json
{""verdict"": true,
 ""confidence"": 1.0,
 ""rationale"": ""North Sámi possesses a productive morphological system where various derivational suffixes (denominal verbalizers) are used to create verbs from noun stems.""
}
```",False
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.6",1.0,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types.",5.0,"In North Sámi, derivational suffixes form nouns from adjectives.",,,,,,,,,,,L-Spec,True,1.0,"North Sámi employs several productive derivational suffixes, such as -vuohta (e.g., nuorra 'young' to nuorravuohta 'youth'), to form abstract nouns from adjectives.","```json
{""verdict"": true,
 ""confidence"": 1.0,
 ""rationale"": ""North Sámi employs several productive derivational suffixes, such as -vuohta (e.g., nuorra 'young' to nuorravuohta 'youth'), to form abstract nouns from adjectives.""
}
```",False
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.7",2.0,"In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns.",1.0,"The suffix /ʃ/, spelled š, is an inflectional suffix in North Sámi.",,,,,,,,,,,L-Spec,False,1.0,"In North Sámi, the suffix -š is a highly productive diminutive suffix, which is categorized as a derivational suffix, not an inflectional one. It is used to form new words (e.g., 'biila' car -> 'biilaš' little car) rather than marking grammatical categories like case, number, or person.","```json
{""verdict"": false,
 ""confidence"": 1.0,
 ""rationale"": ""In North Sámi, the suffix -š is a highly productive diminutive suffix, which is categorized as a derivational suffix, not an inflectional one. It is used to form new words (e.g., 'biila' car -> 'biilaš' little car) rather than marking grammatical categories like case, number, or person.""
}
```",False
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.8",2.0,"In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns.",2.0,"The suffix /ʃ/, spelled š, forms adjectives or nouns from verbs in North Sámi.",,,,,,,,,,,L-Spec,False,0.95,"In North Sámi, the suffix -š is primarily a diminutive marker for nouns (e.g., nieiddaš 'little girl') and a moderative marker for adjectives (e.g., boaraš 'oldish'), making it denominal or deadjectival rather than deverbal. While some deverbal suffixes contain the letter š (such as the noun-forming -muš or the adjective-forming -vaš), the standalone suffix -š is not used to form adjectives or nouns from verbs.","```json
{""verdict"": false,
 ""confidence"": 0.95,
 ""rationale"": ""In North Sámi, the suffix -š is primarily a diminutive marker for nouns (e.g., nieiddaš 'little girl') and a moderative marker for adjectives (e.g., boaraš 'oldish'), making it denominal or deadjectival rather than deverbal. While some deverbal suffixes contain the letter š (such as the noun-forming -muš or the adjective-forming -vaš), the standalone suffix -š is not used to form adjectives or nouns from verbs.""
}
```",False
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.9",3.0,"More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1)",1.0,"In North Sámi, the derivational suffix /ʃ/ fails to attach to an adjective or noun.",,,,,,,,,,,L-Spec,False,1.0,"The suffix -š is a common North Sámi derivational suffix used to form diminutives from nouns (e.g., 'mánnáš' from 'mánná') and moderative forms from adjectives (e.g., 'nuoraš' from 'nuorra').","```json
{""verdict"": false,
 ""confidence"": 1.0,
 ""rationale"": ""The suffix -š is a common North Sámi derivational suffix used to form diminutives from nouns (e.g., 'mánnáš' from 'mánná') and moderative forms from adjectives (e.g., 'nuoraš' from 'nuorra').""
}
```",False
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.10",3.0,"More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1)",2.0,"In North Sámi, the attachment of the derivational suffix /ʃ/ to an adjective or noun returns an intransitive verb.",,,,,,,,,,,L-Spec,False,0.95,"In North Sámi, the derivational suffix /-š/ (orthographic -š) is primarily a diminutive suffix used to derive nouns from other nouns (e.g., 'viellja' brother -> 'vielljaš' little brother). While there is a verbalizing suffix '-šit' that incorporates the 'š' sound, the attachment of /-š/ alone is the hallmark of nominal diminutive formation, not intransitive verb formation.","```json
{
 ""verdict"": false,
 ""confidence"": 0.95,
 ""rationale"": ""In North Sámi, the derivational suffix /-š/ (orthographic -š) is primarily a diminutive suffix used to derive nouns from other nouns (e.g., 'viellja' brother -> 'vielljaš' little brother). While there is a verbalizing suffix '-šit' that incorporates the 'š' sound, the attachment of /-š/ alone is the hallmark of nominal diminutive formation, not intransitive verb formation.""
}
```",False
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.11",3.0,"More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1)",3.0,"In North Sámi, the resulting transitive verb (formed with the derivational suffix /ʃ/) means ‘[subject] fail to find [object] (too) ADJECTIVE/NOUN’.",,,,,,,,,,,L-Spec,False,0.98,"In North Sámi, the derivational suffix -š- (infinitive -šit) forms evaluative (estimative) verbs meaning 'to find [object] (too) ADJECTIVE', such as 'unnošit' (to find too small). It does not mean 'fail to find'.","```json
{""verdict"": false,
 ""confidence"": 0.98,
 ""rationale"": ""In North Sámi, the derivational suffix -š- (infinitive -šit) forms evaluative (estimative) verbs meaning 'to find [object] (too) ADJECTIVE', such as 'unnošit' (to find too small). It does not mean 'fail to find'.""
}
```",False
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.12",5.0,"Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.2",1.0,Sensive verbs in North Sámi must be given in the finite form.,,,,,,,,,,,L-Spec,False,0.95,"Sensive verbs in North Sámi (estimative verbs typically derived with the suffix -šit, such as 'buorrášit' meaning 'to find something good') are regular verbs and can be used in both finite and non-finite forms, including the infinitive, participles, and gerunds.","```json
{""verdict"": false,
 ""confidence"": 0.95,
 ""rationale"": ""Sensive verbs in North Sámi (estimative verbs typically derived with the suffix -šit, such as 'buorrášit' meaning 'to find something good') are regular verbs and can be used in both finite and non-finite forms, including the infinitive, participles, and gerunds.""
}
```",False
glossa-5462-julien,1 Introduction,"North Sámi is known to have a rich inventory of derivational suffixes – suffixes that form verbs from nouns and adjectives or from other verbs, nouns from verbs, adjectives from nouns and verbs, to mention some main types. In this paper, I will take a closer look at one particular derivational suffix, the suffix /ʃ/, spelled š, which forms verbs from adjectives or nouns. More precisely, the suffix attaches to an adjective or noun and returns a transitive verb meaning ‘[subject] find [object] (too) ADJECTIVE/NOUN’.1 A few examples are given in (1). Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.13",5.0,"Note that the verbs are given in the infinitive, with the infinitival suffix -it following the derivational suffix.3",2.0,"In North Sámi, the infinitival suffix -it precedes the derivational suffix /ʃ/ in sensive verbs.",,,,,,,,,,,L-Spec,False,1.0,"In North Sámi, derivational suffixes (like the sensive suffix -š-) precede inflectional suffixes (like the infinitive marker -it); the statement incorrectly reverses this morphological order.","```json
{""verdict"": false,
 ""confidence"": 1.0,
 ""rationale"": ""In North Sámi, derivational suffixes (like the sensive suffix -š-) precede inflectional suffixes (like the infinitive marker -it); the statement incorrectly reverses this morphological order.""
}
```",False
glossa-8784-kocher,Title and Abstract,A sentence mood account for Spanish verum,1.0,A sentence mood account for Spanish verum,1.0,Spanish verum cannot stem from sentence mood,,,,,,,,,,,L-Spec,True,0.85,"In Spanish linguistics, verum focus (typically marked by the particle 'sí') is considered independent of sentence mood (clause type) because it is compatible with various moods, such as declaratives ('Sí que vendrá') and interrogatives ('¿Sí que vendrá?'). Consequently, researchers (e.g., Hernanz, Batllori) argue that it originates from a distinct Polarity or Sigma projection rather than from the sentence mood itself.","```json
{""verdict"": true,
 ""confidence"": 0.85,
 ""rationale"": ""In Spanish linguistics, verum focus (typically marked by the particle 'sí') is considered independent of sentence mood (clause type) because it is compatible with various moods, such as declaratives ('Sí que vendrá') and interrogatives ('¿Sí que vendrá?'). Consequently, researchers (e.g., Hernanz, Batllori) argue that it originates from a distinct Polarity or Sigma projection rather than from the sentence mood itself.""
}

```",False
glossa-8784-kocher,Title and Abstract,"This article argues in favor of the idea that verum can result from focus marking on sentence mood. The empirical base are verum strategies in Spanish, English and German. It is shown that all of them result from stress on sentence mood, even though the strategies to express verum in the three languages appear unrelated on a superficial level: German and English rely on stress on a finite verb, Spanish inserts a particle. In the article, a semantic and syntactic account complete each other. The semantic approach is a revised version of Lohnstein’s sentence mood theory of verum focus. The effect of verum in different sentence moods is derived by the function each mood has and the alternatives that focus on them generates. The syntactic analysis is modeled in a cartographic framework (Rizzi 1997 et seq.) and motivates a projection in the lower section of the left periphery dedicated to sentence mood. A focus feature in this projection results in the verum interpretation of the proposition. The principal argument developed in this article is that the superficial differences across languages and clause types result from the fact that the focused mood feature is checked in different configurations.",,This article argues in favor of the idea that verum can result from focus marking on sentence mood.,1.0,Verum cannot result from focus marking on sentence mood.,,,,,,,,,,,L-Theo,False,0.9,"In formal linguistics, Verum focus is frequently analyzed as the result of focus marking on the sentence mood (or the assertion operator), which emphasizes the truth value of the proposition.","```json
{""verdict"": false,
 ""confidence"": 0.9,
 ""rationale"": ""In formal linguistics, Verum focus is frequently analyzed as the result of focus marking on the sentence mood (or the assertion operator), which emphasizes the truth value of the proposition.""
}
```",False
glossa-8784-kocher,Title and Abstract,"This article argues in favor of the idea that verum can result from focus marking on sentence mood. The empirical base are verum strategies in Spanish, English and German. It is shown that all of them result from stress on sentence mood, even though the strategies to express verum in the three languages appear unrelated on a superficial level: German and English rely on stress on a finite verb, Spanish inserts a particle. In the article, a semantic and syntactic account complete each other. The semantic approach is a revised version of Lohnstein’s sentence mood theory of verum focus. The effect of verum in different sentence moods is derived by the function each mood has and the alternatives that focus on them generates. The syntactic analysis is modeled in a cartographic framework (Rizzi 1997 et seq.) and motivates a projection in the lower section of the left periphery dedicated to sentence mood. A focus feature in this projection results in the verum interpretation of the proposition. The principal argument developed in this article is that the superficial differences across languages and clause types result from the fact that the focused mood feature is checked in different configurations.",3.0,"It is shown that all of them result from stress on sentence mood, even though the strategies to express verum in the three languages appear unrelated on a superficial level: German and English rely on stress on a finite verb, Spanish inserts a particle.",1.0,Some verum strategies in Spanish result from factors other than stress on sentence mood.,,,,,,,,,,,L-Spec,True,0.95,"While verum focus can be expressed through prosodic stress, Spanish frequently employs lexical and syntactic strategies, such as the use of the emphatic polarity particle 'sí' (e.g., 'Juan sí compró el pan') and 'sí que' constructions.","```json
{""verdict"": true,
 ""confidence"": 0.95,
 ""rationale"": ""While verum focus can be expressed through prosodic stress, Spanish frequently employs lexical and syntactic strategies, such as the use of the emphatic polarity particle 'sí' (e.g., 'Juan sí compró el pan') and 'sí que' constructions.""
}
```",False
glossa-8784-kocher,Title and Abstract,"This article argues in favor of the idea that verum can result from focus marking on sentence mood. The empirical base are verum strategies in Spanish, English and German. It is shown that all of them result from stress on sentence mood, even though the strategies to express verum in the three languages appear unrelated on a superficial level: German and English rely on stress on a finite verb, Spanish inserts a particle. In the article, a semantic and syntactic account complete each other. The semantic approach is a revised version of Lohnstein’s sentence mood theory of verum focus. The effect of verum in different sentence moods is derived by the function each mood has and the alternatives that focus on them generates. The syntactic analysis is modeled in a cartographic framework (Rizzi 1997 et seq.) and motivates a projection in the lower section of the left periphery dedicated to sentence mood. A focus feature in this projection results in the verum interpretation of the proposition. The principal argument developed in this article is that the superficial differences across languages and clause types result from the fact that the focused mood feature is checked in different configurations.",3.0,"It is shown that all of them result from stress on sentence mood, even though the strategies to express verum in the three languages appear unrelated on a superficial level: German and English rely on stress on a finite verb, Spanish inserts a particle.",2.0,Some verum strategies in English result from factors other than stress on sentence mood.,,,,,,,,,,,L-Spec,True,0.95,"While prosodic stress on the auxiliary (verum accent) is a primary strategy in English, lexical markers such as 'really,' 'actually,' or 'indeed' and certain syntactic configurations also function as verum strategies to emphasize the truth value of a proposition.","```json
{""verdict"": true,
 ""confidence"": 0.95,
 ""rationale"": ""While prosodic stress on the auxiliary (verum accent) is a primary strategy in English, lexical markers such as 'really,' 'actually,' or 'indeed' and certain syntactic configurations also function as verum strategies to emphasize the truth value of a proposition.""
}
```",False
glossa-8784-kocher,Title and Abstract,"This article argues in favor of the idea that verum can result from focus marking on sentence mood. The empirical base are verum strategies in Spanish, English and German. It is shown that all of them result from stress on sentence mood, even though the strategies to express verum in the three languages appear unrelated on a superficial level: German and English rely on stress on a finite verb, Spanish inserts a particle. In the article, a semantic and syntactic account complete each other. The semantic approach is a revised version of Lohnstein’s sentence mood theory of verum focus. The effect of verum in different sentence moods is derived by the function each mood has and the alternatives that focus on them generates. The syntactic analysis is modeled in a cartographic framework (Rizzi 1997 et seq.) and motivates a projection in the lower section of the left periphery dedicated to sentence mood. A focus feature in this projection results in the verum interpretation of the proposition. The principal argument developed in this article is that the superficial differences across languages and clause types result from the fact that the focused mood feature is checked in different configurations.",3.0,"It is shown that all of them result from stress on sentence mood, even though the strategies to express verum in the three languages appear unrelated on a superficial level: German and English rely on stress on a finite verb, Spanish inserts a particle.",3.0,Some verum strategies in German result from factors other than stress on sentence mood.,,,,,,,,,,,L-Spec,True,0.95,"While the most cited verum strategy in German is prosodic stress on the finite verb or complementizer, verum focus can also be realized through lexical markers (e.g., 'wirklich', 'tatsächlich') and discourse particles (e.g., 'doch').","```json
{""verdict"": true,
 ""confidence"": 0.95,
 ""rationale"": ""While the most cited verum strategy in German is prosodic stress on the finite verb or complementizer, verum focus can also be realized through lexical markers (e.g., 'wirklich', 'tatsächlich') and discourse particles (e.g., 'doch').""
}
```",False
glossa-8784-kocher,Title and Abstract,"This article argues in favor of the idea that verum can result from focus marking on sentence mood. The empirical base are verum strategies in Spanish, English and German. It is shown that all of them result from stress on sentence mood, even though the strategies to express verum in the three languages appear unrelated on a superficial level: German and English rely on stress on a finite verb, Spanish inserts a particle. In the article, a semantic and syntactic account complete each other. The semantic approach is a revised version of Lohnstein’s sentence mood theory of verum focus. The effect of verum in different sentence moods is derived by the function each mood has and the alternatives that focus on them generates. The syntactic analysis is modeled in a cartographic framework (Rizzi 1997 et seq.) and motivates a projection in the lower section of the left periphery dedicated to sentence mood. A focus feature in this projection results in the verum interpretation of the proposition. The principal argument developed in this article is that the superficial differences across languages and clause types result from the fact that the focused mood feature is checked in different configurations.",3.0,"It is shown that all of them result from stress on sentence mood, even though the strategies to express verum in the three languages appear unrelated on a superficial level: German and English rely on stress on a finite verb, Spanish inserts a particle.",4.0,"The strategies to express verum in Spanish, English, and German appear related on a superficial level.",,,,,,,,,,,L-Typo,True,0.9,"All three languages utilize prosodic stress on the finite verb or a functional element (e.g., English do-support, German pitch accent on the V2 verb, Spanish 'sí que') to highlight the truth value of a proposition.","```json
{""verdict"": true,
 ""confidence"": 0.9,
 ""rationale"": ""All three languages utilize prosodic stress on the finite verb or a functional element (e.g., English do-support, German pitch accent on the V2 verb, Spanish 'sí que') to highlight the truth value of a proposition.""
}
```",False
